coordenada_id,departamento_solicitado,departamento_iso,latitud_solicitada,longitud_solicitada,distancia_limite_m,metodo_seleccion,margen_interior_m,latitud_reportada,longitud_reportada,elevacion_reportada_m,distancia_solicitada_reportada_m,departamento_open_meteo,estado_asignacion,mismo_departamento,punto_valido,distancia_limite_nacional_m,tipo_zona,timezone,timezone_abbreviation,utc_offset_seconds,daily_units_json
URY_TA_G_E625000_N6475000,Tacuarembó,UY-TA,-31.853877000000008,-55.678767,7829.290189291076,grid,7500,-31.899998,-55.699997,120.0,5493.319670980688,Tacuarembó,mismo_departamento,True,True,77849.46710337262,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TA_G_E650000_N6425000,Tacuarembó,UY-TA,-32.301770000000005,-55.40679600000001,12162.55783875378,grid,7500,-32.3,-55.4,87.0,669.4068672357372,Tacuarembó,mismo_departamento,True,True,109537.63077354673,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TA_G_E650000_N6450000,Tacuarembó,UY-TA,-32.07631800000001,-55.41072,32146.487497705697,grid,7500,-32.1,-55.4,98.0,2813.9659572634473,Tacuarembó,mismo_departamento,True,True,88451.76717395693,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TA_G_E650000_N6475000,Tacuarembó,UY-TA,-31.85085900000001,-55.414599,7621.470314549935,grid,7500,-31.899998,-55.4,111.0,5620.460049626815,Tacuarembó,mismo_departamento,True,True,65794.25742882285,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TA_G_E675000_N6425000,Tacuarembó,UY-TA,-32.29813999999999,-55.141374,17450.188079337742,grid,7500,-32.3,-55.1,111.0,3902.2165586077886,Tacuarembó,mismo_departamento,True,True,96603.06989182654,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TA_G_E675000_N6450000,Tacuarembó,UY-TA,-32.072720000000004,-55.14595,27889.5404675931,grid,7500,-32.1,-55.1,112.0,5288.416366621749,Tacuarembó,mismo_departamento,True,True,75828.18000637605,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TA_G_E700000_N6450000,Tacuarembó,UY-TA,-32.068569,-54.88123100000001,11785.215065274771,grid,7500,-32.1,-54.9,141.0,3910.233923944188,Tacuarembó,mismo_departamento,True,True,61273.363179817665,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E700000_N6325000,Treinta y Tres,UY-TT,-33.19539899999999,-54.854496,13971.22630054544,grid,7500,-33.2,-54.9,132.0,4273.914541970751,Treinta y Tres,mismo_departamento,True,True,111046.74494254425,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E700000_N6350000,Treinta y Tres,UY-TT,-32.97005099999999,-54.859963,7749.211747629147,grid,7500,-33.0,-54.9,232.0,5004.054135173797,Treinta y Tres,mismo_departamento,True,True,114375.65717658741,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E725000_N6325000,Treinta y Tres,UY-TT,-33.190489,-54.586503,25193.08183389936,grid,7500,-33.2,-54.6,83.0,1642.5113844416164,Treinta y Tres,mismo_departamento,True,True,86060.35451564135,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E725000_N6350000,Treinta y Tres,UY-TT,-32.96518199999999,-54.592651,13447.534212209854,grid,7500,-33.0,-54.6,233.0,3922.954789475702,Treinta y Tres,mismo_departamento,True,True,90262.23846427117,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E750000_N6325000,Treinta y Tres,UY-TT,-33.185003,-54.31857900000001,18427.1681124845,grid,7500,-33.2,-54.299995,61.0,2402.9116113919326,Treinta y Tres,mismo_departamento,True,True,61085.12995438534,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E750000_N6350000,Treinta y Tres,UY-TT,-32.959743,-54.325408,22206.032506631906,grid,7500,-33.0,-54.299995,177.0,5059.190164776307,Treinta y Tres,mismo_departamento,True,True,66189.37728613746,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E775000_N6325000,Treinta y Tres,UY-TT,-33.178941,-54.050731,19411.205912313388,grid,7500,-33.2,-54.1,21.0,5156.721326532898,Treinta y Tres,mismo_departamento,True,True,36144.13724668451,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E775000_N6350000,Treinta y Tres,UY-TT,-32.953732,-54.05824,15589.27534419638,grid,7500,-33.0,-54.1,67.0,6450.717701883133,Treinta y Tres,mismo_departamento,True,True,42516.56886659751,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_TT_G_E800000_N6350000,Treinta y Tres,UY-TT,-32.947152,-53.791155,18935.16415170217,grid,7500,-32.899998,-53.799995,17.0,5298.232048532028,Treinta y Tres,mismo_departamento,True,True,20126.24355562805,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
